# Albion UniqueName	Albion numeric ID used by market_history.AlbionId
# entries=11218
T4_2H_WARBOW@3	6273
T4_2H_WARBOW@4	6274
T5_2H_WARBOW	6275
T5_2H_WARBOW@1	6276
T5_2H_WARBOW@2	6277
T5_2H_WARBOW@3	6278
T5_2H_WARBOW@4	6279
T6_2H_WARBOW	6280
T6_2H_WARBOW@1	6281
T6_2H_WARBOW@2	6282
T6_2H_WARBOW@3	6283
T6_2H_WARBOW@4	6284
T7_2H_WARBOW	6285
T7_2H_WARBOW@1	6286
T7_2H_WARBOW@2	6287
T7_2H_WARBOW@3	6288
T7_2H_WARBOW@4	6289
T8_2H_WARBOW	6290
T8_2H_WARBOW@1	6291
T8_2H_WARBOW@2	6292
T8_2H_WARBOW@3	6293
T8_2H_WARBOW@4	6294
T4_2H_LONGBOW	6295
T4_2H_LONGBOW@1	6296
T4_2H_LONGBOW@2	6297
T4_2H_LONGBOW@3	6298
T4_2H_LONGBOW@4	6299
T5_2H_LONGBOW	6300
T5_2H_LONGBOW@1	6301
T5_2H_LONGBOW@2	6302
T5_2H_LONGBOW@3	6303
T5_2H_LONGBOW@4	6304
T6_2H_LONGBOW	6305
T6_2H_LONGBOW@1	6306
T6_2H_LONGBOW@2	6307
T6_2H_LONGBOW@3	6308
T6_2H_LONGBOW@4	6309
T7_2H_LONGBOW	6310
T7_2H_LONGBOW@1	6311
T7_2H_LONGBOW@2	6312
T7_2H_LONGBOW@3	6313
T7_2H_LONGBOW@4	6314
T8_2H_LONGBOW	6315
T8_2H_LONGBOW@1	6316
T8_2H_LONGBOW@2	6317
T8_2H_LONGBOW@3	6318
T8_2H_LONGBOW@4	6319
T4_2H_LONGBOW_UNDEAD	6320
T4_2H_LONGBOW_UNDEAD@1	6321
T4_2H_LONGBOW_UNDEAD@2	6322
T4_2H_LONGBOW_UNDEAD@3	6323
T4_2H_LONGBOW_UNDEAD@4	6324
T5_2H_LONGBOW_UNDEAD	6325
T5_2H_LONGBOW_UNDEAD@1	6326
T5_2H_LONGBOW_UNDEAD@2	6327
T5_2H_LONGBOW_UNDEAD@3	6328
T5_2H_LONGBOW_UNDEAD@4	6329
T6_2H_LONGBOW_UNDEAD	6330
T6_2H_LONGBOW_UNDEAD@1	6331
T6_2H_LONGBOW_UNDEAD@2	6332
T6_2H_LONGBOW_UNDEAD@3	6333
T6_2H_LONGBOW_UNDEAD@4	6334
T7_2H_LONGBOW_UNDEAD	6335
T7_2H_LONGBOW_UNDEAD@1	6336
T7_2H_LONGBOW_UNDEAD@2	6337
T7_2H_LONGBOW_UNDEAD@3	6338
T7_2H_LONGBOW_UNDEAD@4	6339
T8_2H_LONGBOW_UNDEAD	6340
T8_2H_LONGBOW_UNDEAD@1	6341
T8_2H_LONGBOW_UNDEAD@2	6342
T8_2H_LONGBOW_UNDEAD@3	6343
T8_2H_LONGBOW_UNDEAD@4	6344
T4_2H_BOW_HELL	6345
T4_2H_BOW_HELL@1	6346
T4_2H_BOW_HELL@2	6347
T4_2H_BOW_HELL@3	6348
T4_2H_BOW_HELL@4	6349
T5_2H_BOW_HELL	6350
T5_2H_BOW_HELL@1	6351
T5_2H_BOW_HELL@2	6352
T5_2H_BOW_HELL@3	6353
T5_2H_BOW_HELL@4	6354
T6_2H_BOW_HELL	6355
T6_2H_BOW_HELL@1	6356
T6_2H_BOW_HELL@2	6357
T6_2H_BOW_HELL@3	6358
T6_2H_BOW_HELL@4	6359
T7_2H_BOW_HELL	6360
T7_2H_BOW_HELL@1	6361
T7_2H_BOW_HELL@2	6362
T7_2H_BOW_HELL@3	6363
T7_2H_BOW_HELL@4	6364
T8_2H_BOW_HELL	6365
T8_2H_BOW_HELL@1	6366
T8_2H_BOW_HELL@2	6367
T8_2H_BOW_HELL@3	6368
T8_2H_BOW_HELL@4	6369
T4_2H_BOW_KEEPER	6370
T4_2H_BOW_KEEPER@1	6371
T4_2H_BOW_KEEPER@2	6372
T4_2H_BOW_KEEPER@3	6373
T4_2H_BOW_KEEPER@4	6374
T5_2H_BOW_KEEPER	6375
T5_2H_BOW_KEEPER@1	6376
T5_2H_BOW_KEEPER@2	6377
T5_2H_BOW_KEEPER@3	6378
T5_2H_BOW_KEEPER@4	6379
T6_2H_BOW_KEEPER	6380
T6_2H_BOW_KEEPER@1	6381
T6_2H_BOW_KEEPER@2	6382
T6_2H_BOW_KEEPER@3	6383
T6_2H_BOW_KEEPER@4	6384
T7_2H_BOW_KEEPER	6385
T7_2H_BOW_KEEPER@1	6386
T7_2H_BOW_KEEPER@2	6387
T7_2H_BOW_KEEPER@3	6388
T7_2H_BOW_KEEPER@4	6389
T8_2H_BOW_KEEPER	6390
T8_2H_BOW_KEEPER@1	6391
T8_2H_BOW_KEEPER@2	6392
T8_2H_BOW_KEEPER@3	6393
T8_2H_BOW_KEEPER@4	6394
T4_2H_BOW_AVALON	6395
T4_2H_BOW_AVALON@1	6396
T4_2H_BOW_AVALON@2	6397
T4_2H_BOW_AVALON@3	6398
T4_2H_BOW_AVALON@4	6399
T5_2H_BOW_AVALON	6400
T5_2H_BOW_AVALON@1	6401
T5_2H_BOW_AVALON@2	6402
T5_2H_BOW_AVALON@3	6403
T5_2H_BOW_AVALON@4	6404
T6_2H_BOW_AVALON	6405
T6_2H_BOW_AVALON@1	6406
T6_2H_BOW_AVALON@2	6407
T6_2H_BOW_AVALON@3	6408
T6_2H_BOW_AVALON@4	6409
T7_2H_BOW_AVALON	6410
T7_2H_BOW_AVALON@1	6411
T7_2H_BOW_AVALON@2	6412
T7_2H_BOW_AVALON@3	6413
T7_2H_BOW_AVALON@4	6414
T8_2H_BOW_AVALON	6415
T8_2H_BOW_AVALON@1	6416
T8_2H_BOW_AVALON@2	6417
T8_2H_BOW_AVALON@3	6418
T8_2H_BOW_AVALON@4	6419
T4_2H_BOW_CRYSTAL	6420
T4_2H_BOW_CRYSTAL@1	6421
T4_2H_BOW_CRYSTAL@2	6422
T4_2H_BOW_CRYSTAL@3	6423
T4_2H_BOW_CRYSTAL@4	6424
T5_2H_BOW_CRYSTAL	6425
T5_2H_BOW_CRYSTAL@1	6426
T5_2H_BOW_CRYSTAL@2	6427
T5_2H_BOW_CRYSTAL@3	6428
T5_2H_BOW_CRYSTAL@4	6429
T6_2H_BOW_CRYSTAL	6430
T6_2H_BOW_CRYSTAL@1	6431
T6_2H_BOW_CRYSTAL@2	6432
T6_2H_BOW_CRYSTAL@3	6433
T6_2H_BOW_CRYSTAL@4	6434
T7_2H_BOW_CRYSTAL	6435
T7_2H_BOW_CRYSTAL@1	6436
T7_2H_BOW_CRYSTAL@2	6437
T7_2H_BOW_CRYSTAL@3	6438
T7_2H_BOW_CRYSTAL@4	6439
T8_2H_BOW_CRYSTAL	6440
T8_2H_BOW_CRYSTAL@1	6441
T8_2H_BOW_CRYSTAL@2	6442
T8_2H_BOW_CRYSTAL@3	6443
T8_2H_BOW_CRYSTAL@4	6444
T3_2H_CROSSBOW	6445
T4_2H_CROSSBOW	6446
T4_2H_CROSSBOW@1	6447
T4_2H_CROSSBOW@2	6448
T4_2H_CROSSBOW@3	6449
T4_2H_CROSSBOW@4	6450
T5_2H_CROSSBOW	6451
T5_2H_CROSSBOW@1	6452
T5_2H_CROSSBOW@2	6453
T5_2H_CROSSBOW@3	6454
T5_2H_CROSSBOW@4	6455
T6_2H_CROSSBOW	6456
T6_2H_CROSSBOW@1	6457
T6_2H_CROSSBOW@2	6458
T6_2H_CROSSBOW@3	6459
T6_2H_CROSSBOW@4	6460
T7_2H_CROSSBOW	6461
T7_2H_CROSSBOW@1	6462
T7_2H_CROSSBOW@2	6463
T7_2H_CROSSBOW@3	6464
T7_2H_CROSSBOW@4	6465
T8_2H_CROSSBOW	6466
T8_2H_CROSSBOW@1	6467
T8_2H_CROSSBOW@2	6468
T8_2H_CROSSBOW@3	6469
T8_2H_CROSSBOW@4	6470
T4_2H_CROSSBOWLARGE	6471
T4_2H_CROSSBOWLARGE@1	6472
T4_2H_CROSSBOWLARGE@2	6473
T4_2H_CROSSBOWLARGE@3	6474
T4_2H_CROSSBOWLARGE@4	6475
T5_2H_CROSSBOWLARGE	6476
T5_2H_CROSSBOWLARGE@1	6477
T5_2H_CROSSBOWLARGE@2	6478
T5_2H_CROSSBOWLARGE@3	6479
T5_2H_CROSSBOWLARGE@4	6480
T6_2H_CROSSBOWLARGE	6481
T6_2H_CROSSBOWLARGE@1	6482
T6_2H_CROSSBOWLARGE@2	6483
T6_2H_CROSSBOWLARGE@3	6484
T6_2H_CROSSBOWLARGE@4	6485
T7_2H_CROSSBOWLARGE	6486
T7_2H_CROSSBOWLARGE@1	6487
T7_2H_CROSSBOWLARGE@2	6488
T7_2H_CROSSBOWLARGE@3	6489
T7_2H_CROSSBOWLARGE@4	6490
T8_2H_CROSSBOWLARGE	6491
T8_2H_CROSSBOWLARGE@1	6492
T8_2H_CROSSBOWLARGE@2	6493
T8_2H_CROSSBOWLARGE@3	6494
T8_2H_CROSSBOWLARGE@4	6495
T4_MAIN_1HCROSSBOW	6496
T4_MAIN_1HCROSSBOW@1	6497
T4_MAIN_1HCROSSBOW@2	6498
T4_MAIN_1HCROSSBOW@3	6499
T4_MAIN_1HCROSSBOW@4	6500
T5_MAIN_1HCROSSBOW	6501
T5_MAIN_1HCROSSBOW@1	6502
T5_MAIN_1HCROSSBOW@2	6503
T5_MAIN_1HCROSSBOW@3	6504
T5_MAIN_1HCROSSBOW@4	6505
T6_MAIN_1HCROSSBOW	6506
T6_MAIN_1HCROSSBOW@1	6507
T6_MAIN_1HCROSSBOW@2	6508
T6_MAIN_1HCROSSBOW@3	6509
T6_MAIN_1HCROSSBOW@4	6510
T7_MAIN_1HCROSSBOW	6511
T7_MAIN_1HCROSSBOW@1	6512
T7_MAIN_1HCROSSBOW@2	6513
T7_MAIN_1HCROSSBOW@3	6514
T7_MAIN_1HCROSSBOW@4	6515
T8_MAIN_1HCROSSBOW	6516
T8_MAIN_1HCROSSBOW@1	6517
T8_MAIN_1HCROSSBOW@2	6518
T8_MAIN_1HCROSSBOW@3	6519
T8_MAIN_1HCROSSBOW@4	6520
T4_2H_REPEATINGCROSSBOW_UNDEAD	6521
T4_2H_REPEATINGCROSSBOW_UNDEAD@1	6522
T4_2H_REPEATINGCROSSBOW_UNDEAD@2	6523
T4_2H_REPEATINGCROSSBOW_UNDEAD@3	6524
T4_2H_REPEATINGCROSSBOW_UNDEAD@4	6525
T5_2H_REPEATINGCROSSBOW_UNDEAD	6526
T5_2H_REPEATINGCROSSBOW_UNDEAD@1	6527
T5_2H_REPEATINGCROSSBOW_UNDEAD@2	6528
T5_2H_REPEATINGCROSSBOW_UNDEAD@3	6529
T5_2H_REPEATINGCROSSBOW_UNDEAD@4	6530
T6_2H_REPEATINGCROSSBOW_UNDEAD	6531
T6_2H_REPEATINGCROSSBOW_UNDEAD@1	6532
T6_2H_REPEATINGCROSSBOW_UNDEAD@2	6533
T6_2H_REPEATINGCROSSBOW_UNDEAD@3	6534
T6_2H_REPEATINGCROSSBOW_UNDEAD@4	6535
T7_2H_REPEATINGCROSSBOW_UNDEAD	6536
T7_2H_REPEATINGCROSSBOW_UNDEAD@1	6537
T7_2H_REPEATINGCROSSBOW_UNDEAD@2	6538
T7_2H_REPEATINGCROSSBOW_UNDEAD@3	6539
T7_2H_REPEATINGCROSSBOW_UNDEAD@4	6540
T8_2H_REPEATINGCROSSBOW_UNDEAD	6541
T8_2H_REPEATINGCROSSBOW_UNDEAD@1	6542
T8_2H_REPEATINGCROSSBOW_UNDEAD@2	6543
T8_2H_REPEATINGCROSSBOW_UNDEAD@3	6544
T8_2H_REPEATINGCROSSBOW_UNDEAD@4	6545
T4_2H_DUALCROSSBOW_HELL	6546
T4_2H_DUALCROSSBOW_HELL@1	6547
T4_2H_DUALCROSSBOW_HELL@2	6548
T4_2H_DUALCROSSBOW_HELL@3	6549
T4_2H_DUALCROSSBOW_HELL@4	6550
T5_2H_DUALCROSSBOW_HELL	6551
T5_2H_DUALCROSSBOW_HELL@1	6552
T5_2H_DUALCROSSBOW_HELL@2	6553
T5_2H_DUALCROSSBOW_HELL@3	6554
T5_2H_DUALCROSSBOW_HELL@4	6555
T6_2H_DUALCROSSBOW_HELL	6556
T6_2H_DUALCROSSBOW_HELL@1	6557
T6_2H_DUALCROSSBOW_HELL@2	6558
T6_2H_DUALCROSSBOW_HELL@3	6559
T6_2H_DUALCROSSBOW_HELL@4	6560
T7_2H_DUALCROSSBOW_HELL	6561
T7_2H_DUALCROSSBOW_HELL@1	6562
T7_2H_DUALCROSSBOW_HELL@2	6563
T7_2H_DUALCROSSBOW_HELL@3	6564
T7_2H_DUALCROSSBOW_HELL@4	6565
T8_2H_DUALCROSSBOW_HELL	6566
T8_2H_DUALCROSSBOW_HELL@1	6567
T8_2H_DUALCROSSBOW_HELL@2	6568
T8_2H_DUALCROSSBOW_HELL@3	6569
T8_2H_DUALCROSSBOW_HELL@4	6570
T4_2H_CROSSBOWLARGE_MORGANA	6571
T4_2H_CROSSBOWLARGE_MORGANA@1	6572
T4_2H_CROSSBOWLARGE_MORGANA@2	6573
T4_2H_CROSSBOWLARGE_MORGANA@3	6574
T4_2H_CROSSBOWLARGE_MORGANA@4	6575
T5_2H_CROSSBOWLARGE_MORGANA	6576
T5_2H_CROSSBOWLARGE_MORGANA@1	6577
T5_2H_CROSSBOWLARGE_MORGANA@2	6578
T5_2H_CROSSBOWLARGE_MORGANA@3	6579
T5_2H_CROSSBOWLARGE_MORGANA@4	6580
T6_2H_CROSSBOWLARGE_MORGANA	6581
T6_2H_CROSSBOWLARGE_MORGANA@1	6582
T6_2H_CROSSBOWLARGE_MORGANA@2	6583
T6_2H_CROSSBOWLARGE_MORGANA@3	6584
T6_2H_CROSSBOWLARGE_MORGANA@4	6585
T7_2H_CROSSBOWLARGE_MORGANA	6586
T7_2H_CROSSBOWLARGE_MORGANA@1	6587
T7_2H_CROSSBOWLARGE_MORGANA@2	6588
T7_2H_CROSSBOWLARGE_MORGANA@3	6589
T7_2H_CROSSBOWLARGE_MORGANA@4	6590
T8_2H_CROSSBOWLARGE_MORGANA	6591
T8_2H_CROSSBOWLARGE_MORGANA@1	6592
T8_2H_CROSSBOWLARGE_MORGANA@2	6593
T8_2H_CROSSBOWLARGE_MORGANA@3	6594
T8_2H_CROSSBOWLARGE_MORGANA@4	6595
T4_2H_CROSSBOW_CANNON_AVALON	6596
T4_2H_CROSSBOW_CANNON_AVALON@1	6597
T4_2H_CROSSBOW_CANNON_AVALON@2	6598
T4_2H_CROSSBOW_CANNON_AVALON@3	6599
T4_2H_CROSSBOW_CANNON_AVALON@4	6600
T5_2H_CROSSBOW_CANNON_AVALON	6601
T5_2H_CROSSBOW_CANNON_AVALON@1	6602
T5_2H_CROSSBOW_CANNON_AVALON@2	6603
T5_2H_CROSSBOW_CANNON_AVALON@3	6604
T5_2H_CROSSBOW_CANNON_AVALON@4	6605
T6_2H_CROSSBOW_CANNON_AVALON	6606
T6_2H_CROSSBOW_CANNON_AVALON@1	6607
T6_2H_CROSSBOW_CANNON_AVALON@2	6608
T6_2H_CROSSBOW_CANNON_AVALON@3	6609
T6_2H_CROSSBOW_CANNON_AVALON@4	6610
T7_2H_CROSSBOW_CANNON_AVALON	6611
T7_2H_CROSSBOW_CANNON_AVALON@1	6612
T7_2H_CROSSBOW_CANNON_AVALON@2	6613
T7_2H_CROSSBOW_CANNON_AVALON@3	6614
T7_2H_CROSSBOW_CANNON_AVALON@4	6615
T8_2H_CROSSBOW_CANNON_AVALON	6616
T8_2H_CROSSBOW_CANNON_AVALON@1	6617
T8_2H_CROSSBOW_CANNON_AVALON@2	6618
T8_2H_CROSSBOW_CANNON_AVALON@3	6619
T8_2H_CROSSBOW_CANNON_AVALON@4	6620
T4_2H_DUALCROSSBOW_CRYSTAL	6621
T4_2H_DUALCROSSBOW_CRYSTAL@1	6622
T4_2H_DUALCROSSBOW_CRYSTAL@2	6623
T4_2H_DUALCROSSBOW_CRYSTAL@3	6624
T4_2H_DUALCROSSBOW_CRYSTAL@4	6625
T5_2H_DUALCROSSBOW_CRYSTAL	6626
T5_2H_DUALCROSSBOW_CRYSTAL@1	6627
T5_2H_DUALCROSSBOW_CRYSTAL@2	6628
T5_2H_DUALCROSSBOW_CRYSTAL@3	6629
T5_2H_DUALCROSSBOW_CRYSTAL@4	6630
T6_2H_DUALCROSSBOW_CRYSTAL	6631
T6_2H_DUALCROSSBOW_CRYSTAL@1	6632
T6_2H_DUALCROSSBOW_CRYSTAL@2	6633
T6_2H_DUALCROSSBOW_CRYSTAL@3	6634
T6_2H_DUALCROSSBOW_CRYSTAL@4	6635
T7_2H_DUALCROSSBOW_CRYSTAL	6636
T7_2H_DUALCROSSBOW_CRYSTAL@1	6637
T7_2H_DUALCROSSBOW_CRYSTAL@2	6638
T7_2H_DUALCROSSBOW_CRYSTAL@3	6639
T7_2H_DUALCROSSBOW_CRYSTAL@4	6640
T8_2H_DUALCROSSBOW_CRYSTAL	6641
T8_2H_DUALCROSSBOW_CRYSTAL@1	6642
T8_2H_DUALCROSSBOW_CRYSTAL@2	6643
T8_2H_DUALCROSSBOW_CRYSTAL@3	6644
T8_2H_DUALCROSSBOW_CRYSTAL@4	6645
T3_MAIN_CURSEDSTAFF	6646
T4_MAIN_CURSEDSTAFF	6647
T4_MAIN_CURSEDSTAFF@1	6648
T4_MAIN_CURSEDSTAFF@2	6649
T4_MAIN_CURSEDSTAFF@3	6650
T4_MAIN_CURSEDSTAFF@4	6651
T5_MAIN_CURSEDSTAFF	6652
T5_MAIN_CURSEDSTAFF@1	6653
T5_MAIN_CURSEDSTAFF@2	6654
T5_MAIN_CURSEDSTAFF@3	6655
T5_MAIN_CURSEDSTAFF@4	6656
T6_MAIN_CURSEDSTAFF	6657
T6_MAIN_CURSEDSTAFF@1	6658
T6_MAIN_CURSEDSTAFF@2	6659
T6_MAIN_CURSEDSTAFF@3	6660
T6_MAIN_CURSEDSTAFF@4	6661
T7_MAIN_CURSEDSTAFF	6662
T7_MAIN_CURSEDSTAFF@1	6663
T7_MAIN_CURSEDSTAFF@2	6664
T7_MAIN_CURSEDSTAFF@3	6665
T7_MAIN_CURSEDSTAFF@4	6666
T8_MAIN_CURSEDSTAFF	6667
T8_MAIN_CURSEDSTAFF@1	6668
T8_MAIN_CURSEDSTAFF@2	6669
T8_MAIN_CURSEDSTAFF@3	6670
T8_MAIN_CURSEDSTAFF@4	6671
T4_2H_CURSEDSTAFF	6672
T4_2H_CURSEDSTAFF@1	6673
T4_2H_CURSEDSTAFF@2	6674
T4_2H_CURSEDSTAFF@3	6675
T4_2H_CURSEDSTAFF@4	6676
T5_2H_CURSEDSTAFF	6677
T5_2H_CURSEDSTAFF@1	6678
T5_2H_CURSEDSTAFF@2	6679
T5_2H_CURSEDSTAFF@3	6680
T5_2H_CURSEDSTAFF@4	6681
T6_2H_CURSEDSTAFF	6682
T6_2H_CURSEDSTAFF@1	6683
T6_2H_CURSEDSTAFF@2	6684
T6_2H_CURSEDSTAFF@3	6685
T6_2H_CURSEDSTAFF@4	6686
T7_2H_CURSEDSTAFF	6687
T7_2H_CURSEDSTAFF@1	6688
T7_2H_CURSEDSTAFF@2	6689
T7_2H_CURSEDSTAFF@3	6690
T7_2H_CURSEDSTAFF@4	6691
T8_2H_CURSEDSTAFF	6692
T8_2H_CURSEDSTAFF@1	6693
T8_2H_CURSEDSTAFF@2	6694
T8_2H_CURSEDSTAFF@3	6695
T8_2H_CURSEDSTAFF@4	6696
T4_2H_DEMONICSTAFF	6697
T4_2H_DEMONICSTAFF@1	6698
T4_2H_DEMONICSTAFF@2	6699
T4_2H_DEMONICSTAFF@3	6700
T4_2H_DEMONICSTAFF@4	6701
T5_2H_DEMONICSTAFF	6702
T5_2H_DEMONICSTAFF@1	6703
T5_2H_DEMONICSTAFF@2	6704
T5_2H_DEMONICSTAFF@3	6705
T5_2H_DEMONICSTAFF@4	6706
T6_2H_DEMONICSTAFF	6707
T6_2H_DEMONICSTAFF@1	6708
T6_2H_DEMONICSTAFF@2	6709
T6_2H_DEMONICSTAFF@3	6710
T6_2H_DEMONICSTAFF@4	6711
T7_2H_DEMONICSTAFF	6712
T7_2H_DEMONICSTAFF@1	6713
T7_2H_DEMONICSTAFF@2	6714
T7_2H_DEMONICSTAFF@3	6715
T7_2H_DEMONICSTAFF@4	6716
T8_2H_DEMONICSTAFF	6717
T8_2H_DEMONICSTAFF@1	6718
T8_2H_DEMONICSTAFF@2	6719
T8_2H_DEMONICSTAFF@3	6720
T8_2H_DEMONICSTAFF@4	6721
T4_MAIN_CURSEDSTAFF_UNDEAD	6722
T4_MAIN_CURSEDSTAFF_UNDEAD@1	6723
T4_MAIN_CURSEDSTAFF_UNDEAD@2	6724
T4_MAIN_CURSEDSTAFF_UNDEAD@3	6725
T4_MAIN_CURSEDSTAFF_UNDEAD@4	6726
T5_MAIN_CURSEDSTAFF_UNDEAD	6727
T5_MAIN_CURSEDSTAFF_UNDEAD@1	6728
T5_MAIN_CURSEDSTAFF_UNDEAD@2	6729
T5_MAIN_CURSEDSTAFF_UNDEAD@3	6730
T5_MAIN_CURSEDSTAFF_UNDEAD@4	6731
T6_MAIN_CURSEDSTAFF_UNDEAD	6732
T6_MAIN_CURSEDSTAFF_UNDEAD@1	6733
T6_MAIN_CURSEDSTAFF_UNDEAD@2	6734
T6_MAIN_CURSEDSTAFF_UNDEAD@3	6735
T6_MAIN_CURSEDSTAFF_UNDEAD@4	6736
T7_MAIN_CURSEDSTAFF_UNDEAD	6737
T7_MAIN_CURSEDSTAFF_UNDEAD@1	6738
T7_MAIN_CURSEDSTAFF_UNDEAD@2	6739
T7_MAIN_CURSEDSTAFF_UNDEAD@3	6740
T7_MAIN_CURSEDSTAFF_UNDEAD@4	6741
T8_MAIN_CURSEDSTAFF_UNDEAD	6742
T8_MAIN_CURSEDSTAFF_UNDEAD@1	6743
T8_MAIN_CURSEDSTAFF_UNDEAD@2	6744
T8_MAIN_CURSEDSTAFF_UNDEAD@3	6745
T8_MAIN_CURSEDSTAFF_UNDEAD@4	6746
T4_2H_SKULLORB_HELL	6747
T4_2H_SKULLORB_HELL@1	6748
T4_2H_SKULLORB_HELL@2	6749
T4_2H_SKULLORB_HELL@3	6750
T4_2H_SKULLORB_HELL@4	6751
T5_2H_SKULLORB_HELL	6752
T5_2H_SKULLORB_HELL@1	6753
T5_2H_SKULLORB_HELL@2	6754
T5_2H_SKULLORB_HELL@3	6755
T5_2H_SKULLORB_HELL@4	6756
T6_2H_SKULLORB_HELL	6757
T6_2H_SKULLORB_HELL@1	6758
T6_2H_SKULLORB_HELL@2	6759
T6_2H_SKULLORB_HELL@3	6760
T6_2H_SKULLORB_HELL@4	6761
T7_2H_SKULLORB_HELL	6762
T7_2H_SKULLORB_HELL@1	6763
T7_2H_SKULLORB_HELL@2	6764
T7_2H_SKULLORB_HELL@3	6765
T7_2H_SKULLORB_HELL@4	6766
T8_2H_SKULLORB_HELL	6767
T8_2H_SKULLORB_HELL@1	6768
T8_2H_SKULLORB_HELL@2	6769
T8_2H_SKULLORB_HELL@3	6770
T8_2H_SKULLORB_HELL@4	6771
T4_2H_CURSEDSTAFF_MORGANA	6772
T4_2H_CURSEDSTAFF_MORGANA@1	6773
T4_2H_CURSEDSTAFF_MORGANA@2	6774
T4_2H_CURSEDSTAFF_MORGANA@3	6775
T4_2H_CURSEDSTAFF_MORGANA@4	6776
T5_2H_CURSEDSTAFF_MORGANA	6777
T5_2H_CURSEDSTAFF_MORGANA@1	6778
T5_2H_CURSEDSTAFF_MORGANA@2	6779
T5_2H_CURSEDSTAFF_MORGANA@3	6780
T5_2H_CURSEDSTAFF_MORGANA@4	6781
T6_2H_CURSEDSTAFF_MORGANA	6782
T6_2H_CURSEDSTAFF_MORGANA@1	6783
T6_2H_CURSEDSTAFF_MORGANA@2	6784
T6_2H_CURSEDSTAFF_MORGANA@3	6785
T6_2H_CURSEDSTAFF_MORGANA@4	6786
T7_2H_CURSEDSTAFF_MORGANA	6787
T7_2H_CURSEDSTAFF_MORGANA@1	6788
T7_2H_CURSEDSTAFF_MORGANA@2	6789
T7_2H_CURSEDSTAFF_MORGANA@3	6790
T7_2H_CURSEDSTAFF_MORGANA@4	6791
T8_2H_CURSEDSTAFF_MORGANA	6792
T8_2H_CURSEDSTAFF_MORGANA@1	6793
T8_2H_CURSEDSTAFF_MORGANA@2	6794
T8_2H_CURSEDSTAFF_MORGANA@3	6795
T8_2H_CURSEDSTAFF_MORGANA@4	6796
T4_MAIN_CURSEDSTAFF_AVALON	6797
T4_MAIN_CURSEDSTAFF_AVALON@1	6798
T4_MAIN_CURSEDSTAFF_AVALON@2	6799
T4_MAIN_CURSEDSTAFF_AVALON@3	6800
T4_MAIN_CURSEDSTAFF_AVALON@4	6801
T5_MAIN_CURSEDSTAFF_AVALON	6802
T5_MAIN_CURSEDSTAFF_AVALON@1	6803
T5_MAIN_CURSEDSTAFF_AVALON@2	6804
T5_MAIN_CURSEDSTAFF_AVALON@3	6805
T5_MAIN_CURSEDSTAFF_AVALON@4	6806
T6_MAIN_CURSEDSTAFF_AVALON	6807
T6_MAIN_CURSEDSTAFF_AVALON@1	6808
T6_MAIN_CURSEDSTAFF_AVALON@2	6809
T6_MAIN_CURSEDSTAFF_AVALON@3	6810
T6_MAIN_CURSEDSTAFF_AVALON@4	6811
T7_MAIN_CURSEDSTAFF_AVALON	6812
T7_MAIN_CURSEDSTAFF_AVALON@1	6813
T7_MAIN_CURSEDSTAFF_AVALON@2	6814
T7_MAIN_CURSEDSTAFF_AVALON@3	6815
T7_MAIN_CURSEDSTAFF_AVALON@4	6816
T8_MAIN_CURSEDSTAFF_AVALON	6817
T8_MAIN_CURSEDSTAFF_AVALON@1	6818
T8_MAIN_CURSEDSTAFF_AVALON@2	6819
T8_MAIN_CURSEDSTAFF_AVALON@3	6820
T8_MAIN_CURSEDSTAFF_AVALON@4	6821
T4_MAIN_CURSEDSTAFF_CRYSTAL	6822
T4_MAIN_CURSEDSTAFF_CRYSTAL@1	6823
T4_MAIN_CURSEDSTAFF_CRYSTAL@2	6824
T4_MAIN_CURSEDSTAFF_CRYSTAL@3	6825
T4_MAIN_CURSEDSTAFF_CRYSTAL@4	6826
T5_MAIN_CURSEDSTAFF_CRYSTAL	6827
T5_MAIN_CURSEDSTAFF_CRYSTAL@1	6828
T5_MAIN_CURSEDSTAFF_CRYSTAL@2	6829
T5_MAIN_CURSEDSTAFF_CRYSTAL@3	6830
T5_MAIN_CURSEDSTAFF_CRYSTAL@4	6831
T6_MAIN_CURSEDSTAFF_CRYSTAL	6832
T6_MAIN_CURSEDSTAFF_CRYSTAL@1	6833
T6_MAIN_CURSEDSTAFF_CRYSTAL@2	6834
T6_MAIN_CURSEDSTAFF_CRYSTAL@3	6835
T6_MAIN_CURSEDSTAFF_CRYSTAL@4	6836
T7_MAIN_CURSEDSTAFF_CRYSTAL	6837
T7_MAIN_CURSEDSTAFF_CRYSTAL@1	6838
T7_MAIN_CURSEDSTAFF_CRYSTAL@2	6839
T7_MAIN_CURSEDSTAFF_CRYSTAL@3	6840
T7_MAIN_CURSEDSTAFF_CRYSTAL@4	6841
T8_MAIN_CURSEDSTAFF_CRYSTAL	6842
T8_MAIN_CURSEDSTAFF_CRYSTAL@1	6843
T8_MAIN_CURSEDSTAFF_CRYSTAL@2	6844
T8_MAIN_CURSEDSTAFF_CRYSTAL@3	6845
T8_MAIN_CURSEDSTAFF_CRYSTAL@4	6846
T2_MAIN_FIRESTAFF	6847
T3_MAIN_FIRESTAFF	6848
T4_MAIN_FIRESTAFF	6849
T4_MAIN_FIRESTAFF@1	6850
